timestamp,long_position,short_position,position_value,cumulative_pnl,equity
2025-10-28 10:00:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 10:03:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 10:06:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 10:09:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 10:12:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 10:15:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 10:18:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 10:21:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 10:24:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 10:27:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 10:30:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 10:33:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 10:36:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 10:39:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 10:42:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 10:45:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 10:48:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 10:51:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 10:54:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 10:57:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 11:00:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 11:03:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 11:06:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 11:09:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 11:12:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 11:15:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 11:18:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 11:21:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 11:24:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 11:27:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 11:30:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 11:33:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 11:36:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 11:39:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 11:42:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 11:45:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 11:48:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 11:51:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 11:54:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 11:57:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 12:00:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 12:03:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 12:06:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 12:09:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 12:12:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 12:15:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 12:18:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 12:21:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 12:24:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 12:27:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 12:30:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 12:33:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 12:36:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 12:39:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 12:42:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 12:45:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 12:48:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 12:51:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 12:54:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 12:57:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 13:00:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 13:03:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 13:06:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 13:09:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 13:12:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 13:15:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 13:18:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 13:21:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 13:24:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 13:27:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 13:30:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 13:33:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 13:36:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 13:39:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 13:42:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 13:45:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 13:48:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 13:51:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 13:54:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 13:57:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 14:00:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 14:03:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 14:06:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 14:09:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 14:12:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 14:15:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 14:18:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 14:21:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 14:24:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 14:27:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 14:30:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 14:33:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 14:36:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 14:39:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 14:42:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 14:45:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 14:48:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 14:51:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 14:54:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 14:57:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 15:00:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 15:03:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 15:06:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 15:09:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 15:12:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 15:15:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 15:18:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 15:21:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 15:24:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 15:27:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 15:30:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 15:33:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 15:36:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 15:39:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 15:42:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 15:45:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 15:48:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 15:51:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 15:54:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 15:57:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 16:00:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 16:03:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 16:06:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 16:09:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 16:12:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 16:15:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 16:18:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 16:21:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 16:24:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 16:27:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 16:30:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 16:33:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 16:36:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 16:39:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 16:42:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 16:45:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 16:48:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 16:51:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 16:54:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 16:57:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 17:00:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 17:03:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 17:06:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 17:09:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 17:12:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 17:15:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 17:18:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 17:21:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 17:24:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 17:27:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 17:30:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 17:33:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 17:36:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 17:39:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 17:42:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 17:45:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 17:48:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 17:51:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 17:54:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 17:57:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 18:00:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 18:03:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 18:06:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 18:09:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 18:12:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 18:15:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 18:18:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 18:21:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 18:24:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 18:27:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 18:30:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 18:33:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 18:36:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 18:39:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 18:42:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 18:45:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 18:48:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 18:51:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 18:54:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 18:57:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 19:00:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 19:03:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 19:06:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 19:09:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 19:12:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 19:15:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 19:18:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 19:21:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 19:24:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 19:27:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 19:30:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 19:33:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 19:36:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 19:39:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 19:42:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 19:45:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 19:48:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 19:51:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 19:54:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 19:57:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 20:00:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 20:03:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 20:06:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 20:09:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 20:12:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 20:15:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 20:18:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 20:21:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 20:24:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 20:27:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 20:30:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 20:33:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 20:36:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 20:39:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 20:42:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 20:45:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 20:48:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 20:51:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 20:54:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 20:57:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 21:00:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 21:03:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 21:06:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 21:09:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 21:12:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 21:15:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 21:18:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 21:21:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 21:24:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 21:27:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 21:30:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 21:33:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 21:36:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 21:39:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 21:42:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 21:45:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 21:48:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 21:51:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 21:54:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 21:57:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 22:00:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 22:03:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 22:06:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 22:09:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 22:12:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 22:15:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 22:18:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 22:21:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 22:24:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 22:27:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 22:30:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 22:33:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 22:36:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 22:39:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 22:42:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 22:45:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 22:48:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 22:51:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 22:54:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 22:57:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 23:00:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 23:03:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 23:06:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 23:09:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 23:12:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 23:15:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 23:18:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 23:21:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 23:24:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 23:27:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 23:30:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 23:33:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 23:36:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 23:39:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 23:42:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 23:45:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 23:48:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 23:51:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 23:54:00,0.0,0.0,0.0,0.0,10000.0
2025-10-28 23:57:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 00:00:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 00:03:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 00:06:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 00:09:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 00:12:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 00:15:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 00:18:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 00:21:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 00:24:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 00:27:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 00:30:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 00:33:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 00:36:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 00:39:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 00:42:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 00:45:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 00:48:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 00:51:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 00:54:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 00:57:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 01:00:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 01:03:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 01:06:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 01:09:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 01:12:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 01:15:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 01:18:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 01:21:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 01:24:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 01:27:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 01:30:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 01:33:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 01:36:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 01:39:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 01:42:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 01:45:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 01:48:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 01:51:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 01:54:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 01:57:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 02:00:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 02:03:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 02:06:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 02:09:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 02:12:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 02:15:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 02:18:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 02:21:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 02:24:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 02:27:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 02:30:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 02:33:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 02:36:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 02:39:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 02:42:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 02:45:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 02:48:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 02:51:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 02:54:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 02:57:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 03:00:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 03:03:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 03:06:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 03:09:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 03:12:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 03:15:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 03:18:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 03:21:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 03:24:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 03:27:00,0.0,0.0,0.0,0.0,10000.0
2025-10-29 03:30:00,0.0,10836.567885478566,10836.567885478566,0.0,10000.0
2025-10-29 03:33:00,0.0,10836.567885478566,10836.567885478566,0.0,10000.0
2025-10-29 03:36:00,0.0,10836.567885478566,10836.567885478566,0.0,10000.0
2025-10-29 03:39:00,0.0,10836.567885478566,10836.567885478566,0.0,10000.0
2025-10-29 03:42:00,0.0,10836.567885478566,10836.567885478566,0.0,10000.0
2025-10-29 03:45:00,0.0,10836.567885478566,10836.567885478566,0.0,10000.0
2025-10-29 03:48:00,0.0,10836.567885478566,10836.567885478566,0.0,10000.0
2025-10-29 03:51:00,0.0,10836.567885478566,10836.567885478566,0.0,10000.0
2025-10-29 03:54:00,0.0,10836.567885478566,10836.567885478566,0.0,10000.0
2025-10-29 03:57:00,0.0,10836.567885478566,10836.567885478566,0.0,10000.0
2025-10-29 04:00:00,0.0,10836.567885478566,10836.567885478566,0.0,10000.0
2025-10-29 04:03:00,0.0,10836.567885478566,10836.567885478566,0.0,10000.0
2025-10-29 04:06:00,0.0,10836.567885478566,10836.567885478566,0.0,10000.0
2025-10-29 04:09:00,0.0,10836.567885478566,10836.567885478566,0.0,10000.0
2025-10-29 04:12:00,0.0,10836.567885478566,10836.567885478566,0.0,10000.0
2025-10-29 04:15:00,0.0,10969.307259788548,10969.307259788548,-141.4086286183649,9858.591371381635
2025-10-29 04:18:00,0.0,10969.307259788548,10969.307259788548,-141.4086286183649,9858.591371381635
2025-10-29 04:21:00,0.0,10969.307259788548,10969.307259788548,-141.4086286183649,9858.591371381635
2025-10-29 04:24:00,0.0,10969.307259788548,10969.307259788548,-141.4086286183649,9858.591371381635
2025-10-29 04:27:00,0.0,10969.307259788548,10969.307259788548,-141.4086286183649,9858.591371381635
2025-10-29 04:30:00,0.0,10969.307259788548,10969.307259788548,-141.4086286183649,9858.591371381635
2025-10-29 04:33:00,0.0,10969.307259788548,10969.307259788548,-141.4086286183649,9858.591371381635
2025-10-29 04:36:00,0.0,10969.307259788548,10969.307259788548,-141.4086286183649,9858.591371381635
2025-10-29 04:39:00,0.0,10969.307259788548,10969.307259788548,-141.4086286183649,9858.591371381635
2025-10-29 04:42:00,0.0,10969.307259788548,10969.307259788548,-141.4086286183649,9858.591371381635
2025-10-29 04:45:00,0.0,10969.307259788548,10969.307259788548,-141.4086286183649,9858.591371381635
2025-10-29 04:48:00,0.0,10969.307259788548,10969.307259788548,-141.4086286183649,9858.591371381635
2025-10-29 04:51:00,0.0,10969.307259788548,10969.307259788548,-141.4086286183649,9858.591371381635
2025-10-29 04:54:00,0.0,10969.307259788548,10969.307259788548,-141.4086286183649,9858.591371381635
2025-10-29 04:57:00,0.0,10969.307259788548,10969.307259788548,-141.4086286183649,9858.591371381635
2025-10-29 05:00:00,0.0,0.0,0.0,-404.21977353667523,9595.780226463325
2025-10-29 05:03:00,0.0,0.0,0.0,-404.21977353667523,9595.780226463325
2025-10-29 05:06:00,0.0,0.0,0.0,-404.21977353667523,9595.780226463325
2025-10-29 05:09:00,0.0,0.0,0.0,-404.21977353667523,9595.780226463325
2025-10-29 05:12:00,0.0,0.0,0.0,-404.21977353667523,9595.780226463325
2025-10-29 05:15:00,0.0,11301.155695563497,11301.155695563497,-404.21977353667523,9595.780226463325
2025-10-29 05:18:00,0.0,11301.155695563497,11301.155695563497,-404.21977353667523,9595.780226463325
2025-10-29 05:21:00,0.0,11301.155695563497,11301.155695563497,-404.21977353667523,9595.780226463325
2025-10-29 05:24:00,0.0,11301.155695563497,11301.155695563497,-404.21977353667523,9595.780226463325
2025-10-29 05:27:00,0.0,11301.155695563497,11301.155695563497,-404.21977353667523,9595.780226463325
2025-10-29 05:30:00,0.0,11301.155695563497,11301.155695563497,-404.21977353667523,9595.780226463325
2025-10-29 05:33:00,0.0,11301.155695563497,11301.155695563497,-404.21977353667523,9595.780226463325
2025-10-29 05:36:00,0.0,11301.155695563497,11301.155695563497,-404.21977353667523,9595.780226463325
2025-10-29 05:39:00,0.0,11301.155695563497,11301.155695563497,-404.21977353667523,9595.780226463325
